CustomerID,Age,Gender,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Returns,Churn,Occupation,FrequencyOfWebsiteVisits
337,47,Other,Platinum,71,9479.521245,Clothing,27/01/23,1,1,Retired,13
338,64,Male,Platinum,81,5400.608293,Books,18/06/23,1,0,Artist,26
339,39,Male,Bronze,106,7033.937412,Clothing,13/04/23,0,1,Artist,44
340,27,Female,Gold,142,6656.669966,Sports,8/2/2023,0,1,Unemployed,35
341,43,Male,Gold,4,388.6572904,Sports,7/7/2023,1,0,Teacher,35
342,68,Female,Bronze,4,512.7904857,Beauty,12/5/2023,1,0,Student,42
343,50,Female,Platinum,91,1298.723789,Home Goods,22/07/23,0,0,Unemployed,13
344,45,Male,Bronze,151,3542.900863,Books,11/10/2023,1,1,Unemployed,37
345,27,Other,Gold,124,9083.269472,Home Goods,30/05/23,1,1,Engineer,42
346,46,Female,Silver,159,5749.417789,Beauty,13/09/23,1,0,Artist,29
347,61,Female,Platinum,46,2324.280279,Sports,18/07/23,1,1,Unemployed,28
348,35,Female,Platinum,55,8204.744978,Books,20/11/23,0,0,Teacher,18
349,59,Male,Silver,188,1460.394897,Books,21/11/23,1,0,Unemployed,9
350,18,Male,Gold,57,4179.966774,Sports,11/11/2023,1,0,Unemployed,12
351,40,Other,Silver,169,6228.885458,Sports,2/11/2023,1,0,Unemployed,24
352,34,Female,Bronze,86,4128.71613,Sports,17/05/23,0,1,Artist,42
353,60,Other,Silver,160,8629.405413,Home Goods,23/02/23,1,0,Student,23
354,54,Male,Gold,68,6012.526551,Beauty,30/08/23,0,0,Retired,19
355,48,Female,Platinum,119,7153.497802,Electronics,21/03/23,0,1,Artist,19
356,42,Male,Platinum,73,5479.688045,Sports,8/11/2023,0,0,Engineer,44
357,21,Female,Gold,121,695.2558892,Books,27/12/23,0,1,Engineer,8
358,69,Male,Bronze,186,5809.683863,Electronics,16/05/23,1,1,Artist,48
359,26,Male,Gold,183,3109.252134,Books,6/11/2023,0,0,Engineer,6
360,45,Other,Platinum,55,1236.341739,Clothing,26/04/23,0,1,Student,15
361,47,Other,Gold,138,9065.610695,Beauty,12/3/2023,0,0,Doctor,25
362,64,Male,Gold,95,9409.511164,Home Goods,4/9/2023,0,1,Teacher,39
363,41,Female,Bronze,83,7413.109967,Home Goods,22/04/23,0,1,Artist,13
364,50,Other,Gold,3,4782.74664,Electronics,26/04/23,1,1,Doctor,46
365,37,Female,Silver,61,5608.621749,Home Goods,28/10/23,0,0,Student,5
366,26,Male,Gold,139,9027.583773,Books,6/4/2023,1,1,Engineer,49
367,25,Other,Silver,45,3899.434037,Books,22/06/23,0,0,Engineer,26
368,41,Male,Silver,31,8424.60855,Clothing,9/1/2023,0,0,Doctor,14
369,31,Female,Bronze,45,6716.200059,Clothing,6/5/2023,0,0,Teacher,19
370,35,Other,Silver,24,1373.135921,Electronics,4/12/2023,0,1,Student,3
371,18,Other,Bronze,140,6574.018958,Clothing,5/5/2023,1,1,Engineer,34
372,29,Female,Bronze,58,6420.614051,Beauty,11/6/2023,1,0,Retired,6
373,46,Male,Platinum,99,2702.88826,Electronics,6/7/2023,0,1,Engineer,38
374,54,Female,Bronze,94,7140.345412,Sports,27/09/23,0,0,Engineer,22
375,43,Male,Gold,99,1438.457128,Sports,16/09/23,0,0,Teacher,41
376,50,Male,Gold,191,952.7579637,Books,22/07/23,1,1,Unemployed,33
377,60,Female,Platinum,127,4384.983972,Sports,7/10/2023,0,0,Unemployed,49
378,32,Male,Gold,178,8048.16084,Beauty,25/08/23,0,0,Unemployed,10
379,40,Other,Silver,83,6272.399358,Beauty,12/9/2023,1,0,Doctor,9
380,46,Other,Gold,76,5806.813328,Clothing,15/08/23,1,0,Teacher,39
381,38,Other,Bronze,137,4853.819999,Clothing,18/03/23,1,0,Unemployed,28
382,36,Other,Gold,40,2738.413731,Home Goods,8/6/2023,0,0,Retired,21
383,22,Other,Gold,45,6262.900547,Books,26/03/23,1,1,Unemployed,9
384,40,Other,Bronze,136,9430.820165,Clothing,15/01/23,1,0,Engineer,37
385,53,Other,Platinum,35,4005.867117,Books,28/09/23,1,0,Engineer,24
386,37,Other,Platinum,190,2967.954259,Home Goods,2/4/2023,0,1,Retired,32
387,25,Male,Silver,183,3526.527319,Books,24/11/23,0,1,Artist,34
388,26,Other,Silver,179,2111.848731,Home Goods,18/12/23,0,0,Retired,33
389,31,Other,Platinum,157,1936.732122,Sports,8/4/2023,0,1,Engineer,18
390,23,Male,Silver,173,181.6570646,Beauty,17/02/23,0,0,Retired,19
391,18,Male,Silver,136,7237.548923,Clothing,4/7/2023,1,0,Teacher,21
392,26,Male,Silver,181,536.0214298,Home Goods,10/4/2023,1,1,Doctor,5
393,33,Male,Platinum,88,1660.848529,Clothing,19/03/23,0,1,Engineer,13
394,33,Male,Silver,102,3869.917481,Books,31/10/23,1,0,Student,26
395,29,Male,Gold,8,2634.958165,Sports,20/04/23,0,0,Doctor,14
396,22,Female,Gold,44,4401.080208,Books,30/10/23,0,0,Retired,43
397,57,Female,Silver,190,6401.27153,Sports,9/7/2023,0,0,Doctor,40
398,46,Male,Gold,179,6474.014765,Clothing,25/02/23,0,1,Unemployed,7
399,63,Male,Platinum,171,4764.243447,Electronics,27/07/23,0,1,Engineer,40
400,44,Other,Platinum,5,4349.923186,Clothing,19/01/23,0,0,Doctor,18
401,28,Other,Gold,164,4142.791881,Home Goods,22/01/23,0,1,Doctor,27
402,64,Male,Silver,56,5171.079477,Clothing,19/08/23,0,1,Teacher,33
403,67,Other,Gold,22,214.4842493,Beauty,10/1/2023,0,0,Unemployed,46
404,45,Other,Silver,91,5747.910878,Clothing,2/5/2023,0,1,Teacher,1
405,69,Male,Bronze,72,9938.960913,Beauty,12/5/2023,1,0,Unemployed,28
406,53,Other,Silver,110,213.4206711,Home Goods,29/08/23,1,1,Teacher,39
407,59,Female,Gold,79,7757.132731,Clothing,27/10/23,0,0,Unemployed,44
408,36,Female,Platinum,75,3248.560381,Books,26/04/23,0,1,Retired,49
409,52,Other,Bronze,148,1038.907975,Sports,12/7/2023,0,0,Unemployed,20
410,69,Female,Bronze,187,1955.847643,Beauty,14/12/23,0,0,Teacher,24
411,48,Male,Bronze,26,9967.409226,Beauty,1/10/2023,0,1,Teacher,11
412,61,Male,Bronze,11,7931.49639,Clothing,14/09/23,0,1,Engineer,21
413,36,Male,Platinum,112,6740.004574,Books,18/04/23,0,0,Artist,5
414,63,Male,Gold,120,3604.804266,Sports,8/9/2023,1,1,Doctor,4
415,41,Female,Platinum,165,7297.091684,Clothing,24/02/23,0,0,Student,1
416,19,Male,Platinum,179,762.1920401,Electronics,23/02/23,1,0,Student,42
417,24,Other,Gold,20,8163.697656,Clothing,4/10/2023,1,1,Student,46
418,60,Male,Gold,53,4038.174287,Clothing,2/9/2023,0,1,Unemployed,13
419,66,Female,Platinum,78,208.652237,Electronics,18/05/23,0,1,Teacher,11
420,48,Other,Silver,143,6180.143285,Clothing,25/09/23,1,0,Artist,32
421,34,Other,Gold,145,3265.771024,Home Goods,25/12/23,0,0,Retired,1
422,44,Other,Platinum,161,6114.156325,Beauty,21/12/23,1,1,Artist,20
423,53,Female,Silver,11,1939.642369,Sports,21/08/23,1,1,Student,25
424,67,Other,Silver,63,179.4156199,Clothing,4/4/2023,1,1,Unemployed,33
425,60,Male,Silver,58,7691.993862,Home Goods,22/03/23,1,0,Doctor,25
426,27,Male,Bronze,36,8824.878855,Sports,12/4/2023,1,1,Artist,15
427,62,Female,Gold,134,7426.401413,Home Goods,29/12/23,1,0,Artist,47
428,31,Female,Bronze,109,4972.360368,Sports,21/06/23,1,0,Teacher,49
429,24,Male,Silver,115,9040.770834,Sports,17/07/23,1,1,Student,2
430,56,Male,Gold,182,876.4189706,Clothing,8/9/2023,1,0,Unemployed,20
431,57,Other,Platinum,81,5701.694298,Clothing,25/10/23,0,1,Retired,1
432,26,Male,Silver,62,5661.21011,Beauty,23/07/23,0,1,Unemployed,31
433,31,Male,Gold,64,1391.960707,Sports,18/12/23,1,1,Artist,32
434,25,Male,Platinum,107,5966.043683,Sports,22/01/23,1,0,Engineer,36
435,34,Other,Bronze,184,7952.89079,Clothing,2/9/2023,1,1,Retired,9
436,40,Other,Silver,191,887.5740295,Home Goods,4/10/2023,1,1,Teacher,47
437,33,Female,Silver,86,3131.729077,Books,23/04/23,1,1,Student,30
438,43,Other,Gold,137,9887.189812,Beauty,3/5/2023,1,0,Artist,31
439,26,Male,Bronze,172,6039.397762,Home Goods,26/06/23,0,0,Engineer,20
440,53,Female,Platinum,126,2608.78334,Books,14/01/23,0,1,Unemployed,7
441,24,Male,Bronze,111,6916.717342,Clothing,28/09/23,1,1,Student,33
442,35,Male,Gold,54,3313.623859,Sports,12/4/2023,1,1,Student,27
443,25,Male,Gold,196,9764.978158,Beauty,16/09/23,0,1,Student,16
444,38,Male,Gold,8,5324.141981,Books,27/05/23,1,0,Student,31
445,43,Female,Bronze,120,3442.64705,Clothing,29/11/23,1,0,Retired,49
446,20,Female,Silver,152,2344.403354,Sports,2/12/2023,1,0,Unemployed,22
447,34,Other,Gold,61,8221.844499,Clothing,29/06/23,0,1,Engineer,47
448,68,Other,Bronze,151,1600.964388,Beauty,14/09/23,1,0,Unemployed,16
449,63,Male,Gold,130,3293.991888,Books,17/04/23,0,0,Student,39
450,41,Female,Silver,147,5800.5534,Sports,30/11/23,1,1,Student,46
451,42,Female,Silver,181,3665.313966,Sports,10/4/2023,0,0,Teacher,20
452,22,Male,Bronze,62,3729.453911,Beauty,23/10/23,1,0,Doctor,43
453,54,Male,Silver,49,9238.010608,Clothing,14/06/23,0,0,Engineer,29
454,62,Other,Bronze,51,7588.457288,Home Goods,4/12/2023,0,1,Retired,14
455,67,Male,Bronze,106,4576.882292,Electronics,25/05/23,0,0,Teacher,33
456,41,Female,Gold,61,6759.246949,Sports,24/04/23,0,0,Teacher,40
457,48,Other,Platinum,122,8152.078249,Books,15/09/23,0,0,Retired,33
458,43,Other,Bronze,62,7725.812306,Sports,25/04/23,0,1,Engineer,10
459,38,Female,Gold,123,7251.938303,Beauty,27/06/23,0,0,Engineer,17
460,51,Other,Silver,55,6995.891004,Sports,23/12/23,0,1,Student,27
461,55,Other,Bronze,98,6624.649641,Books,20/09/23,0,1,Retired,38
462,41,Female,Platinum,38,7615.37816,Sports,21/05/23,1,1,Unemployed,31
463,45,Other,Bronze,117,2985.702712,Sports,20/06/23,0,1,Retired,22
464,47,Other,Platinum,33,4399.952658,Sports,3/9/2023,0,1,Unemployed,27
465,51,Female,Gold,75,2481.630112,Electronics,5/10/2023,1,1,Artist,8
466,69,Male,Bronze,121,6225.194083,Books,3/6/2023,1,1,Artist,40
467,69,Female,Platinum,101,7642.832565,Sports,18/08/23,0,0,Doctor,34
468,40,Other,Bronze,73,4159.028111,Home Goods,14/09/23,1,1,Engineer,34
469,25,Other,Platinum,198,2332.188405,Home Goods,11/5/2023,0,1,Artist,13
470,59,Female,Bronze,23,1661.922221,Books,15/12/23,0,0,Retired,21
471,67,Female,Gold,11,4320.365059,Books,26/10/23,0,0,Student,20
472,27,Female,Silver,116,7549.819707,Home Goods,12/10/2023,1,0,Teacher,20
473,18,Female,Gold,56,5965.507895,Clothing,9/9/2023,1,0,Teacher,39
474,37,Female,Silver,6,3690.759995,Books,13/10/23,1,1,Artist,43
475,54,Other,Gold,183,7574.173023,Electronics,24/11/23,1,1,Artist,8
476,35,Female,Gold,43,2558.313579,Beauty,8/9/2023,1,1,Student,11
477,38,Male,Bronze,155,9668.265675,Electronics,28/09/23,1,0,Teacher,2
478,66,Female,Platinum,108,6833.081023,Beauty,13/10/23,1,0,Student,20
479,21,Male,Bronze,73,8018.127448,Beauty,1/1/2023,0,0,Artist,8
480,60,Other,Platinum,55,3420.132524,Sports,23/11/23,1,1,Artist,6
481,19,Female,Gold,180,6232.459015,Home Goods,17/06/23,0,1,Student,43
482,38,Female,Platinum,8,4923.630167,Home Goods,21/06/23,1,1,Unemployed,42
483,54,Male,Silver,94,9395.884979,Sports,26/05/23,0,1,Retired,8
484,22,Female,Silver,66,6176.891991,Sports,17/12/23,1,0,Retired,5
485,34,Male,Platinum,135,8293.938512,Home Goods,17/12/23,1,1,Engineer,33
486,66,Male,Gold,45,5489.488984,Electronics,20/01/23,1,0,Artist,13
487,65,Female,Platinum,12,8671.378559,Clothing,16/12/23,0,0,Student,16
488,28,Female,Gold,107,4991.598759,Sports,21/01/23,0,1,Artist,23
489,63,Male,Silver,12,2527.342214,Electronics,12/7/2023,1,1,Engineer,44
490,58,Female,Platinum,134,1281.032627,Clothing,6/4/2023,1,0,Student,41
491,48,Male,Silver,76,6495.54817,Books,9/9/2023,1,1,Retired,46
492,45,Other,Platinum,110,6740.090657,Books,5/5/2023,0,1,Artist,2
493,61,Male,Silver,103,8155.767962,Books,11/10/2023,1,0,Student,46
494,49,Other,Bronze,145,837.6023845,Clothing,16/07/23,0,0,Teacher,5
495,38,Male,Platinum,188,3712.082972,Clothing,8/9/2023,1,0,Teacher,27
496,24,Other,Platinum,54,9191.55123,Sports,9/9/2023,0,1,Teacher,11
497,27,Male,Silver,81,9126.646368,Sports,17/08/23,0,1,Engineer,34
498,45,Other,Silver,36,9315.973853,Books,17/09/23,1,1,Unemployed,1
499,65,Male,Bronze,177,9019.489403,Clothing,23/03/23,1,1,Teacher,7
500,53,Other,Bronze,18,3206.524153,Home Goods,10/5/2023,1,0,Retired,44
501,37,Female,Silver,194,7021.76471,Books,28/02/23,0,1,Unemployed,4
502,30,Other,Silver,110,2529.180482,Books,9/10/2023,1,1,Artist,35
503,36,Other,Gold,180,8326.03185,Home Goods,12/2/2023,0,0,Engineer,15
504,67,Other,Gold,25,1603.180892,Electronics,8/1/2023,1,0,Doctor,12
505,28,Male,Platinum,73,6698.542993,Sports,6/3/2023,0,1,Doctor,17
506,52,Female,Bronze,54,5395.792324,Beauty,6/11/2023,0,0,Student,41
507,51,Female,Platinum,23,5577.116926,Electronics,13/07/23,1,0,Doctor,18
508,61,Male,Platinum,115,7607.93586,Home Goods,27/11/23,0,1,Doctor,3
509,21,Other,Bronze,41,8434.618786,Sports,18/02/23,0,1,Doctor,44
510,30,Male,Bronze,117,1441.655868,Electronics,26/01/23,1,0,Student,1
511,54,Other,Silver,76,612.8103311,Sports,16/11/23,1,0,Doctor,31
512,19,Female,Silver,164,8760.003452,Sports,28/10/23,0,1,Unemployed,39
513,67,Female,Bronze,28,4499.975882,Beauty,7/10/2023,1,0,Engineer,5
514,18,Male,Bronze,160,285.2979557,Clothing,19/07/23,0,1,Teacher,41
515,57,Male,Gold,196,7940.759252,Home Goods,15/02/23,0,1,Retired,15
516,42,Male,Platinum,186,4500.577432,Clothing,6/12/2023,0,1,Doctor,25
517,54,Male,Bronze,187,2133.094188,Books,17/01/23,1,1,Unemployed,47
518,53,Other,Platinum,104,9712.05986,Clothing,24/10/23,1,0,Doctor,35
519,23,Male,Gold,30,5799.576395,Books,1/11/2023,1,0,Unemployed,34
520,24,Other,Platinum,82,6920.158487,Clothing,8/5/2023,1,1,Teacher,46
521,21,Male,Silver,28,3800.12948,Beauty,23/02/23,1,0,Artist,27
522,52,Other,Bronze,194,6581.237172,Electronics,18/04/23,1,1,Teacher,47
523,58,Other,Platinum,103,3420.145875,Home Goods,5/6/2023,1,0,Artist,20
524,51,Male,Silver,167,8599.919638,Electronics,1/7/2023,1,0,Student,2
525,46,Male,Silver,175,5126.241126,Books,21/04/23,1,0,Teacher,29
526,22,Female,Bronze,5,3261.214471,Sports,1/9/2023,0,0,Unemployed,12
527,44,Male,Silver,177,1106.619768,Electronics,10/8/2023,1,0,Student,25
528,50,Male,Silver,71,8466.373047,Sports,13/07/23,0,0,Unemployed,44
529,63,Other,Gold,15,9226.160312,Beauty,15/06/23,0,1,Retired,45
530,69,Other,Gold,61,1220.126667,Books,20/07/23,1,0,Artist,34
531,27,Male,Bronze,150,7841.988912,Sports,1/8/2023,0,0,Unemployed,15
532,23,Other,Silver,97,1168.29714,Beauty,6/12/2023,1,0,Artist,5
533,51,Female,Gold,38,8687.594789,Home Goods,29/12/23,1,1,Student,39
534,25,Other,Platinum,170,5553.28334,Books,19/12/23,1,1,Artist,14
535,48,Other,Bronze,142,177.9566994,Books,6/2/2023,1,1,Student,0
536,26,Female,Platinum,170,1739.930951,Sports,31/01/23,0,1,Artist,29
537,38,Female,Silver,15,7781.41138,Sports,16/08/23,0,0,Artist,42
538,25,Female,Silver,163,1714.465667,Home Goods,26/05/23,1,0,Doctor,13
539,21,Male,Bronze,31,2492.300182,Home Goods,31/03/23,1,0,Engineer,28
540,39,Other,Bronze,51,4887.79472,Sports,20/06/23,1,0,Artist,16
541,45,Female,Platinum,70,2289.332583,Electronics,10/3/2023,1,0,Doctor,23
542,62,Male,Platinum,18,2918.815093,Books,11/10/2023,0,1,Student,49
543,21,Female,Gold,39,3625.176768,Clothing,3/6/2023,0,1,Teacher,26
544,56,Female,Gold,109,138.517671,Beauty,7/10/2023,1,0,Teacher,23
545,38,Female,Gold,55,109.9994427,Books,4/3/2023,1,0,Retired,13
546,25,Female,Platinum,165,6547.719129,Home Goods,11/4/2023,0,1,Artist,31
547,37,Male,Silver,104,8541.7609,Sports,14/02/23,1,1,Artist,3
548,49,Male,Gold,36,1788.658762,Home Goods,26/02/23,0,0,Engineer,19
549,18,Female,Silver,83,6548.304616,Home Goods,30/04/23,1,1,Artist,23
550,23,Female,Gold,133,974.231559,Books,24/04/23,0,0,Artist,24
551,45,Female,Silver,31,9384.245194,Electronics,25/11/23,1,1,Engineer,41
552,61,Other,Gold,118,690.1525893,Home Goods,19/08/23,0,0,Artist,42
553,48,Female,Silver,46,742.4493913,Clothing,18/03/23,0,0,Student,31
554,27,Female,Silver,106,3619.715988,Beauty,30/01/23,1,1,Teacher,5
555,37,Other,Platinum,48,7397.288035,Electronics,1/3/2023,1,0,Teacher,45
556,25,Other,Silver,58,5652.154842,Home Goods,30/12/23,1,0,Doctor,21
557,39,Female,Silver,104,6609.029031,Home Goods,16/03/23,1,0,Teacher,27
558,55,Other,Platinum,114,2473.442273,Home Goods,8/10/2023,1,0,Retired,21
559,46,Other,Gold,145,4734.470621,Electronics,31/07/23,0,1,Retired,4
560,26,Other,Platinum,59,3999.309069,Sports,6/1/2023,0,0,Doctor,15
561,61,Male,Gold,175,8005.109901,Home Goods,8/10/2023,1,1,Doctor,31
562,64,Other,Bronze,9,7134.549601,Clothing,14/12/23,0,1,Doctor,19
563,18,Male,Gold,135,9120.219506,Books,10/3/2023,0,0,Doctor,27
564,58,Male,Bronze,52,6400.084428,Books,20/02/23,0,1,Artist,14
565,69,Male,Silver,180,9254.248262,Books,14/06/23,0,1,Teacher,12
566,56,Male,Bronze,175,7481.278159,Sports,17/11/23,0,0,Teacher,47
567,43,Male,Gold,59,717.6895228,Sports,17/07/23,0,1,Doctor,42
568,28,Other,Bronze,18,7612.864036,Clothing,14/07/23,0,0,Teacher,27
569,69,Other,Silver,176,7360.777978,Electronics,22/03/23,1,0,Artist,39
570,52,Other,Bronze,51,7589.601025,Electronics,2/11/2023,0,1,Retired,11
571,41,Other,Gold,94,1395.957736,Beauty,26/05/23,1,1,Doctor,30
572,50,Other,Gold,35,6614.568149,Sports,8/10/2023,1,1,Engineer,40
573,37,Other,Gold,152,6432.873161,Clothing,28/12/23,1,0,Engineer,42
574,44,Male,Bronze,67,2381.131076,Electronics,26/10/23,0,1,Retired,14
575,32,Other,Bronze,134,4156.622291,Clothing,21/11/23,1,0,Artist,17
576,50,Other,Gold,100,7037.736688,Beauty,24/03/23,1,1,Retired,49
577,69,Female,Gold,22,8268.694236,Home Goods,6/1/2023,1,1,Unemployed,26
578,24,Male,Platinum,91,4379.653335,Clothing,26/07/23,0,0,Engineer,34
579,51,Female,Bronze,119,6141.403667,Home Goods,12/8/2023,1,1,Doctor,24
580,62,Female,Platinum,119,914.9644647,Electronics,25/01/23,0,1,Student,41
581,68,Male,Gold,52,3582.14299,Electronics,24/10/23,1,0,Retired,19
582,63,Male,Bronze,31,686.5419448,Clothing,16/05/23,1,0,Engineer,44
583,59,Male,Platinum,127,5556.822639,Books,26/10/23,0,0,Retired,36
584,22,Male,Bronze,22,399.2229878,Home Goods,9/8/2023,0,1,Teacher,22
585,47,Female,Bronze,52,6502.513064,Electronics,25/12/23,0,0,Student,41
586,45,Female,Silver,25,7721.127638,Electronics,11/12/2023,0,0,Retired,1
587,35,Male,Gold,100,2565.479488,Books,26/03/23,1,0,Doctor,45
588,53,Female,Platinum,16,4633.735904,Books,5/6/2023,0,1,Teacher,47
589,20,Other,Silver,160,3141.169832,Beauty,16/11/23,1,1,Unemployed,45
590,38,Male,Silver,180,1428.228485,Electronics,23/05/23,0,0,Doctor,45
591,63,Other,Gold,170,6867.5109,Beauty,13/09/23,0,1,Retired,12
592,33,Other,Gold,62,7884.481822,Beauty,19/04/23,1,1,Student,44
593,54,Other,Silver,69,2508.755525,Home Goods,10/2/2023,0,1,Engineer,8
594,59,Other,Bronze,56,8855.86764,Home Goods,3/11/2023,0,1,Artist,36
595,22,Other,Bronze,148,2170.103593,Electronics,20/04/23,0,1,Doctor,19
596,67,Male,Bronze,178,8553.767914,Beauty,10/8/2023,1,0,Engineer,41
597,68,Other,Platinum,188,1115.989373,Beauty,11/5/2023,1,0,Doctor,22
598,31,Male,Bronze,140,6632.16546,Sports,3/9/2023,0,1,Unemployed,35
599,48,Female,Gold,50,4314.119687,Clothing,2/4/2023,0,0,Unemployed,42
600,63,Female,Bronze,110,334.3185757,Clothing,16/03/23,0,1,Student,31
601,41,Other,Bronze,131,9411.606365,Beauty,13/12/23,0,1,Teacher,43
602,52,Female,Bronze,24,2084.825781,Beauty,1/3/2023,0,1,Teacher,2
603,53,Male,Platinum,183,8278.862857,Electronics,4/6/2023,0,1,Engineer,28
604,27,Male,Bronze,196,7730.344213,Books,9/5/2023,1,0,Doctor,26
605,44,Other,Platinum,100,8944.680627,Home Goods,19/04/23,1,0,Student,31
606,44,Female,Platinum,22,9548.340556,Home Goods,10/9/2023,0,0,Engineer,26
607,40,Other,Bronze,59,2061.483827,Home Goods,27/06/23,0,0,Artist,36
608,30,Female,Gold,66,6447.256555,Sports,11/12/2023,0,1,Unemployed,14
609,33,Other,Bronze,83,3363.148397,Home Goods,11/8/2023,0,0,Retired,6
610,52,Female,Silver,85,7625.675244,Sports,11/8/2023,1,1,Student,43
611,44,Male,Platinum,124,1545.471898,Clothing,5/10/2023,1,0,Doctor,34
612,69,Other,Silver,100,3255.642309,Sports,21/09/23,1,1,Doctor,38
613,56,Other,Silver,90,1899.926795,Home Goods,2/8/2023,0,0,Teacher,5
614,64,Female,Gold,23,9235.565011,Home Goods,18/03/23,1,0,Unemployed,29
615,34,Other,Bronze,144,1057.956665,Home Goods,1/3/2023,0,0,Unemployed,10
616,65,Female,Bronze,80,2729.160004,Clothing,17/11/23,1,1,Student,33
617,58,Other,Bronze,67,1124.154675,Home Goods,28/02/23,0,1,Artist,18
618,18,Other,Platinum,14,2119.670518,Sports,13/10/23,0,1,Retired,33
619,28,Other,Platinum,17,4727.629943,Books,6/8/2023,1,1,Unemployed,13
620,29,Female,Gold,2,2772.886224,Clothing,26/07/23,0,1,Engineer,6
621,31,Male,Bronze,20,3229.454108,Electronics,2/10/2023,1,0,Doctor,24
622,25,Female,Bronze,81,805.781143,Home Goods,10/4/2023,1,1,Student,10
623,48,Male,Platinum,102,4285.172739,Books,24/07/23,1,1,Doctor,30
624,24,Other,Platinum,120,8887.435059,Home Goods,25/08/23,1,0,Artist,14
625,63,Female,Platinum,70,9189.922715,Beauty,25/11/23,1,1,Teacher,13
626,48,Female,Silver,126,1623.236865,Home Goods,16/08/23,0,0,Student,7
627,33,Female,Platinum,48,4960.764125,Home Goods,31/01/23,0,0,Teacher,31
628,59,Male,Platinum,125,7412.854217,Books,5/11/2023,1,1,Retired,23
629,56,Male,Gold,41,5104.052493,Electronics,1/8/2023,1,1,Student,48
630,61,Other,Platinum,81,1835.020348,Home Goods,17/01/23,0,1,Doctor,11
631,36,Other,Silver,85,9888.784407,Sports,18/03/23,1,0,Teacher,33
632,25,Female,Gold,185,7120.753116,Home Goods,17/06/23,1,1,Engineer,2
633,46,Male,Gold,118,9590.993316,Clothing,14/07/23,0,1,Teacher,47
634,19,Female,Bronze,150,7084.881425,Sports,25/03/23,1,0,Doctor,28
635,59,Other,Platinum,86,6205.157151,Beauty,17/08/23,1,1,Unemployed,19
636,20,Female,Bronze,23,6606.485589,Sports,10/6/2023,0,0,Artist,31
637,68,Female,Silver,32,7259.2975,Home Goods,9/1/2023,0,0,Doctor,16
638,46,Male,Bronze,113,7497.427698,Home Goods,12/5/2023,1,1,Unemployed,28
639,32,Male,Platinum,35,2746.336873,Clothing,6/3/2023,0,1,Retired,33
640,55,Male,Bronze,103,4603.938105,Home Goods,6/5/2023,1,1,Artist,21
641,45,Male,Bronze,69,8424.26916,Clothing,21/08/23,0,0,Unemployed,46
642,54,Female,Bronze,165,9683.942324,Electronics,21/02/23,0,0,Unemployed,20
643,49,Other,Bronze,146,7217.903813,Beauty,12/1/2023,1,1,Unemployed,11
644,47,Female,Bronze,69,8216.968285,Beauty,1/1/2023,0,1,Engineer,19
645,68,Other,Bronze,139,9411.727162,Books,15/02/23,0,0,Unemployed,34
646,64,Male,Gold,114,6826.531189,Home Goods,24/08/23,0,0,Engineer,41
647,47,Male,Platinum,23,8429.037027,Electronics,22/03/23,0,0,Artist,36
648,68,Male,Gold,109,3289.453831,Electronics,2/1/2023,1,0,Unemployed,48
649,51,Other,Silver,119,1372.298747,Home Goods,27/01/23,1,1,Unemployed,29
